Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
167,684032,15.804596,0.3193,0.3494,0.5217,1431.25,0.0
168,688128,15.769315,0.5258,0.3858,0.5114,1580.25,0.0
169,692224,15.941368,0.7798,0.4342,0.5366,1778.49,2.75
170,696320,16.161319,0.5599,0.4401,0.5702,1802.65,0.0
171,700416,16.028116,0.7816,0.4169,0.5465,1707.68,0.0
172,704512,15.834222,0.6366,0.4065,0.5219,1664.93,2.75
173,708608,16.244305,0.3564,0.3803,0.5257,1557.81,0.0
174,712704,16.054378,0.6126,0.3014,0.4889,1234.51,2.625
175,716800,16.165773,0.8410,0.4118,0.5604,1686.88,0.0
176,720896,16.337800,1.1120,0.4781,0.5558,1958.40,0.0
177,724992,16.470046,1.0657,0.5006,0.5444,2050.47,0.0
178,729088,16.412260,1.1169,0.4988,0.5513,2043.07,2.75
179,733184,16.219108,0.8119,0.4949,0.5760,2026.98,0.0
180,737280,16.280596,0.9459,0.5335,0.5582,2185.22,0.0
181,741376,16.230662,0.5711,0.5168,0.5535,2116.67,0.0
182,745472,16.616947,0.9733,0.5920,0.5795,2424.98,0.0
183,749568,16.212448,1.3958,0.5596,0.5954,2292.02,0.0
184,753664,16.522429,1.0505,0.4935,0.5613,2021.46,2.75
185,757760,15.868263,1.0188,0.5432,0.5604,2224.95,0.0
186,761856,15.778430,0.7990,0.5179,0.5703,2121.12,0.0
187,765952,16.365199,0.5671,0.4945,0.5731,2025.62,0.0
188,770048,16.337187,1.0930,0.5381,0.5641,2204.11,2.625
189,774144,16.013206,1.3399,0.4724,0.5599,1934.95,0.0
190,778240,16.317771,0.5620,0.5125,0.5745,2099.05,0.0
191,782336,16.581917,0.7967,0.5233,0.5448,2143.55,2.625
192,786432,16.603836,0.5700,0.5394,0.5264,2209.31,2.625
193,790528,16.020805,0.7846,0.4929,0.5271,2018.85,2.75
194,794624,16.021101,0.8248,0.4560,0.5103,1867.64,2.75
195,798720,15.980834,0.2357,0.3699,0.4932,1515.26,8.25
196,802816,16.946311,1.1244,0.4406,0.5527,1804.66,2.75
197,806912,16.284204,0.6927,0.5210,0.5401,2134.02,0.0
198,811008,16.140436,0.8733,0.4826,0.5963,1976.62,0.0
199,815104,16.360670,1.3512,0.3899,0.5428,1597.15,0.0
200,819200,16.680522,0.5552,0.3867,0.5059,1583.97,0.0
201,823296,16.193062,0.6901,0.4443,0.5765,1819.68,0.0
202,827392,16.264799,1.2188,0.5350,0.5726,2191.23,0.0
203,831488,16.351731,0.7720,0.4605,0.5294,1886.41,2.75
204,835584,16.927285,1.0627,0.5764,0.5819,2360.85,0.0
205,839680,16.731707,0.7255,0.5815,0.5692,2381.88,0.0
206,843776,16.238273,1.0098,0.4804,0.5874,1967.80,0.0
207,847872,16.398464,0.7948,0.4919,0.5557,2014.70,0.0
208,851968,16.395134,0.7592,0.5233,0.5428,2143.38,0.0
209,856064,16.379210,0.8904,0.3925,0.5524,1607.82,2.625
210,860160,16.321494,0.6073,0.4520,0.5213,1851.32,2.625
211,864256,16.493864,0.7813,0.5199,0.5405,2129.57,0.0
212,868352,15.936107,0.4486,0.4002,0.5166,1639.36,8.0
213,872448,16.516694,0.5787,0.3684,0.5138,1508.96,2.875
214,876544,16.283623,0.5188,0.3687,0.5405,1510.35,0.0
215,880640,16.365281,0.4893,0.4186,0.5308,1714.40,5.5
216,884736,16.320834,0.3976,0.4281,0.5345,1753.62,0.0
217,888832,16.015575,1.0329,0.4066,0.5405,1665.26,2.75
218,892928,16.486856,0.5535,0.4053,0.5467,1659.91,2.75
219,897024,16.034844,0.6227,0.3879,0.5141,1588.93,2.75
220,901120,16.218572,0.5283,0.3812,0.5123,1561.35,5.5
221,905216,16.446262,0.8453,0.4277,0.5272,1751.95,2.75
222,909312,16.005822,0.9494,0.4589,0.5243,1879.45,5.375
223,913408,16.145625,0.8494,0.4584,0.5313,1877.53,5.5
224,917504,16.618844,1.1447,0.4678,0.5531,1916.05,0.0
225,921600,16.220306,0.9946,0.5078,0.5642,2080.15,0.0
226,925696,16.275208,0.9256,0.4278,0.5601,1752.24,5.5
227,929792,16.432186,0.5989,0.5925,0.5261,2426.75,0.0
228,933888,16.422984,0.7583,0.5604,0.5622,2295.33,5.5
229,937984,16.325203,0.5953,0.4848,0.5464,1985.69,2.625
230,942080,16.413466,0.8634,0.4568,0.5215,1870.93,3.0
231,946176,16.403920,0.7652,0.4655,0.5503,1906.55,2.5
232,950272,16.441808,0.5655,0.3921,0.5110,1605.96,5.375
233,954368,16.296461,0.5617,0.5223,0.5579,2139.21,2.75
234,958464,16.666316,1.0909,0.5066,0.5393,2075.22,5.5
235,962560,16.099586,0.7922,0.4473,0.5493,1832.21,2.75
236,966656,16.691732,1.1012,0.3998,0.5651,1637.47,0.0
237,970752,16.195777,0.4462,0.5103,0.5571,2090.12,0.0
238,974848,15.977380,0.4569,0.5172,0.5374,2118.29,2.625
239,978944,16.611548,0.6295,0.3544,0.5101,1451.54,5.5
240,983040,16.399730,1.0822,0.4128,0.5456,1690.86,2.75
241,987136,16.485494,0.5637,0.5125,0.5460,2099.25,2.75
242,991232,16.234547,0.5368,0.4560,0.5652,1867.94,2.625
243,995328,16.426254,0.9014,0.6061,0.5569,2482.50,2.75
244,999424,16.224925,0.8469,0.4275,0.5137,1750.85,5.375
245,1003520,16.326350,0.6863,0.3778,0.5341,1547.65,5.375
246,1007616,16.281623,0.5471,0.3408,0.4734,1395.89,5.375
247,1011712,16.291519,0.1115,0.2697,0.4629,1104.80,5.375
248,1015808,16.559893,0.6262,0.3042,0.4733,1246.15,5.5
249,1019904,16.343387,0.9735,0.5003,0.5391,2049.21,2.625
250,1024000,16.894321,0.7654,0.5865,0.5639,2402.10,0.0
251,1028096,16.694014,0.7491,0.5314,0.5171,2176.57,8.0
252,1032192,16.424893,0.7953,0.4275,0.5304,1750.93,5.375
253,1036288,16.567133,0.5083,0.4438,0.5261,1817.86,8.25
254,1040384,16.573850,0.6669,0.4279,0.5503,1752.65,0.0
255,1044480,16.475385,0.6837,0.5493,0.5671,2249.74,2.75
256,1048576,16.137181,0.8112,0.5230,0.5227,2142.25,7.875
257,1052672,16.219429,0.5460,0.3494,0.4838,1431.07,8.125
258,1056768,16.489949,0.8936,0.5597,0.5738,2292.52,0.0
259,1060864,16.254408,0.5750,0.5057,0.5361,2071.46,8.25
260,1064960,16.361284,0.2766,0.3626,0.4758,1485.36,5.5
261,1069056,16.591955,0.5286,0.4175,0.5308,1710.03,0.625
262,1073152,16.294931,0.7763,0.4635,0.5127,1898.34,7.625
263,1077248,17.102814,1.0320,0.5123,0.5393,2098.54,5.5
264,1081344,16.291701,0.3283,0.4167,0.5174,1706.88,5.5
265,1085440,16.225414,0.7924,0.4440,0.5277,1818.48,0.0
266,1089536,16.603809,0.5137,0.4508,0.5055,1846.59,2.75
267,1093632,16.078145,0.6789,0.2943,0.4664,1205.25,10.875
268,1097728,16.244453,0.9082,0.5026,0.5703,2058.70,0.0
269,1101824,16.402567,0.5807,0.4214,0.5178,1725.97,8.25
270,1105920,15.945960,0.4073,0.2348,0.4073,961.92,8.125
271,1110016,16.407148,0.3361,0.3152,0.4867,1290.89,0.0
272,1114112,16.552254,1.0579,0.3708,0.5333,1518.86,2.75
273,1118208,16.420274,1.0145,0.5360,0.5602,2195.46,2.75
274,1122304,16.454944,0.9724,0.5190,0.5417,2125.71,2.75
275,1126400,16.540724,0.2989,0.4188,0.4900,1715.56,11.0
276,1130496,16.221536,0.6520,0.4225,0.5234,1730.70,2.75
277,1134592,16.661023,0.1533,0.4021,0.4774,1646.80,10.75
278,1138688,16.535086,0.6018,0.2535,0.4214,1038.42,8.375
279,1142784,16.208000,0.6427,0.4494,0.5473,1840.60,2.375
280,1146880,16.136389,0.7916,0.5168,0.5637,2116.68,0.0
281,1150976,16.493228,0.6468,0.4422,0.5409,1811.35,8.125
282,1155072,16.238604,0.4313,0.4237,0.5178,1735.50,2.625
283,1159168,16.600259,0.4833,0.4121,0.5161,1687.84,8.125
