Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
122,999424,140.463147,0.6731,0.4239,0.5281,3472.65,6.625
123,1007616,141.506449,0.4444,0.3701,0.5115,3031.76,4.0625
124,1015808,141.433085,0.6282,0.3846,0.5144,3150.96,6.875
125,1024000,141.976649,0.5145,0.3864,0.5131,3165.67,4.0
126,1032192,141.506548,0.3094,0.4127,0.4987,3380.50,9.6875
127,1040384,141.403161,0.9680,0.3726,0.5017,3052.45,6.5625
128,1048576,143.189501,0.5333,0.5173,0.5402,4237.67,6.875
129,1056768,142.163112,0.4239,0.3780,0.4800,3096.76,9.5
130,1064960,141.889792,0.9291,0.4244,0.5351,3476.67,2.75
131,1073152,142.246573,0.4749,0.4279,0.5122,3504.95,8.1875
132,1081344,141.988896,0.3693,0.4343,0.5071,3557.65,12.3125
133,1089536,142.046219,0.2738,0.4365,0.5080,3575.90,5.5
134,1097728,142.253773,0.7889,0.4538,0.5143,3717.45,10.8125
135,1105920,141.665485,1.0274,0.5527,0.5494,4527.66,0.625
136,1114112,141.976652,0.4716,0.4556,0.5104,3731.92,11.625
137,1122304,142.261693,0.3457,0.3327,0.4871,2725.71,6.8125
138,1130496,141.741550,0.7819,0.4325,0.5255,3543.14,3.625
139,1138688,141.609026,0.4599,0.3168,0.4574,2595.18,10.0
140,1146880,141.812887,0.4323,0.3561,0.4878,2917.14,6.75
141,1155072,141.972116,0.6375,0.3342,0.4790,2737.98,8.625
142,1163264,141.685306,0.4402,0.3053,0.4629,2501.11,7.5625
143,1171456,141.140287,0.5043,0.3487,0.5105,2856.77,4.375
144,1179648,141.921645,0.6508,0.4285,0.5274,3510.34,8.125
145,1187840,142.475848,0.4576,0.4160,0.5144,3407.61,5.375
146,1196032,141.739191,0.7341,0.4220,0.5159,3457.21,5.375
147,1204224,141.414219,0.5449,0.4041,0.5194,3310.40,8.375
148,1212416,141.829378,0.4268,0.3679,0.4943,3014.20,8.125
149,1220608,141.326034,0.5807,0.3845,0.5137,3150.07,4.125
150,1228800,142.082029,0.6367,0.4343,0.5202,3557.41,7.625
151,1236992,142.333358,0.7311,0.4197,0.5178,3437.85,7.25
152,1245184,142.088119,0.7697,0.4305,0.5144,3526.76,5.5
153,1253376,141.946517,0.6655,0.4144,0.5168,3395.16,6.9375
154,1261568,141.748777,0.6369,0.4502,0.5227,3688.05,9.375
155,1269760,141.124028,0.4690,0.4148,0.5281,3398.09,5.4375
156,1277952,141.880878,0.7394,0.4368,0.5207,3578.46,8.125
157,1286144,141.401584,0.3400,0.3989,0.4722,3267.92,11.6875
158,1294336,141.338265,0.5088,0.4046,0.5109,3314.73,7.375
159,1302528,141.344048,0.4406,0.5033,0.5117,4123.12,10.9375
160,1310720,141.520716,0.7719,0.4365,0.5234,3575.59,2.75
161,1318912,141.835323,0.5738,0.4333,0.4933,3549.25,8.8125
162,1327104,142.667711,0.7208,0.3974,0.4984,3255.61,8.8125
163,1335296,142.388874,0.3510,0.5091,0.5239,4170.53,7.5
164,1343488,142.967096,0.4487,0.4552,0.5131,3729.36,10.1875
165,1351680,142.466210,0.4766,0.4370,0.4913,3579.71,12.125
166,1359872,141.865447,0.7592,0.3870,0.5228,3170.62,8.125
167,1368064,142.489925,0.3568,0.5615,0.5199,4600.02,11.0
168,1376256,142.335341,0.3029,0.3971,0.5098,3253.27,8.1875
169,1384448,141.893168,0.7445,0.5413,0.5159,4434.17,9.9375
170,1392640,141.662748,0.5601,0.3734,0.4843,3058.62,9.125
171,1400832,141.222666,0.4563,0.4182,0.5001,3425.58,10.8125
172,1409024,142.258682,0.6622,0.4290,0.5180,3514.67,5.6875
173,1417216,141.886054,0.4804,0.4667,0.5185,3823.18,9.25
174,1425408,141.528367,0.5564,0.4922,0.5208,4032.01,10.9375
175,1433600,143.081115,0.8355,0.4702,0.5228,3852.26,6.8125
176,1441792,141.919679,0.5277,0.4553,0.5235,3729.71,9.625
177,1449984,141.536201,0.4458,0.5173,0.5235,4237.59,6.8125
178,1458176,142.079991,0.6407,0.4150,0.5174,3400.01,6.875
179,1466368,141.430426,0.3738,0.4775,0.5150,3912.02,12.25
180,1474560,141.780133,0.6343,0.4986,0.5159,4084.40,6.0625
181,1482752,142.547000,0.4327,0.4774,0.5138,3911.20,10.5625
182,1490944,141.972357,0.5672,0.4934,0.5224,4041.65,7.9375
183,1499136,142.282731,0.5285,0.4630,0.5362,3793.06,4.0625
184,1507328,142.187069,0.4919,0.4683,0.5088,3836.51,12.1875
185,1515520,141.249612,0.4922,0.4722,0.5227,3868.59,6.8125
186,1523712,142.078363,0.6284,0.4761,0.5291,3900.57,10.1875
187,1531904,141.960002,0.8499,0.5215,0.5097,4271.97,9.9375
188,1540096,142.480715,0.5857,0.4010,0.5039,3285.25,9.75
189,1548288,142.316025,0.7128,0.4927,0.5249,4036.27,8.25
190,1556480,141.931782,0.6888,0.3767,0.4795,3085.96,10.9375
191,1564672,141.861565,0.4232,0.4801,0.5460,3932.76,4.125
192,1572864,142.084156,0.3055,0.4280,0.4965,3506.54,11.5625
193,1581056,141.950139,0.3922,0.4530,0.5262,3711.25,8.8125
194,1589248,141.362075,0.2126,0.3975,0.4958,3256.50,7.0
195,1597440,141.067626,0.4979,0.3911,0.4886,3203.58,6.8125
196,1605632,141.690017,0.3656,0.3581,0.4871,2933.74,7.0
197,1613824,141.973111,0.3304,0.3740,0.4961,3063.94,13.25
198,1622016,141.510772,0.7998,0.4365,0.5097,3575.60,5.5
199,1630208,141.840384,0.6307,0.4268,0.5228,3496.00,10.8125
200,1638400,142.174338,0.3181,0.5354,0.5098,4385.65,8.25
201,1646592,141.817834,0.4378,0.4242,0.4997,3475.19,9.5625
202,1654784,141.372146,0.5156,0.3606,0.4977,2954.27,10.8125
203,1662976,141.752670,0.4460,0.5561,0.5127,4555.69,11.125
204,1671168,141.845639,0.3866,0.3647,0.4901,2987.33,9.4375
205,1679360,141.652622,0.9047,0.4911,0.5112,4023.10,6.8125
206,1687552,141.604970,0.5873,0.4307,0.5069,3528.39,9.625
