Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
138,565248,77.363003,1.2516,0.3911,0.5585,1601.85,0.0
139,569344,78.050213,0.9874,0.4272,0.5487,1749.70,0.0
140,573440,77.085697,0.7246,0.3915,0.5883,1603.50,0.0
141,577536,76.979561,1.0942,0.5107,0.5196,2092.00,2.75
142,581632,77.278317,0.7059,0.4109,0.5067,1683.00,5.25
143,585728,77.327598,0.5767,0.2911,0.5066,1192.49,2.75
144,589824,77.505829,0.6973,0.2401,0.4798,983.25,0.0
145,593920,77.706484,0.3464,0.2867,0.5052,1174.35,0.0
146,598016,77.730878,0.7508,0.3119,0.4955,1277.65,0.0
147,602112,77.022050,0.8791,0.4718,0.5559,1932.62,0.0
148,606208,77.001650,0.7974,0.3866,0.5435,1583.39,2.625
149,610304,77.541307,1.6859,0.4692,0.5820,1921.82,0.0
150,614400,76.993125,1.0585,0.5691,0.5353,2330.95,0.0
151,618496,77.029742,1.4067,0.4810,0.5538,1970.16,2.75
152,622592,76.643913,0.9583,0.4245,0.5673,1738.85,0.0
153,626688,77.482735,0.8383,0.4326,0.5280,1771.96,2.75
154,630784,77.569203,0.7901,0.3327,0.4926,1362.69,2.75
155,634880,77.696103,0.5481,0.2948,0.5192,1207.30,0.0
156,638976,77.062122,0.5033,0.3710,0.4997,1519.61,2.75
157,643072,77.030808,1.0937,0.4019,0.5537,1646.15,2.625
158,647168,77.361247,1.1802,0.4232,0.5377,1733.55,0.0
159,651264,77.642223,0.8331,0.3816,0.5162,1563.09,5.375
160,655360,77.046974,0.8300,0.4125,0.5299,1689.80,2.75
161,659456,77.251956,0.5625,0.4517,0.5376,1850.35,0.0
162,663552,78.195170,1.0001,0.3944,0.5369,1615.41,5.5
163,667648,77.157325,0.8528,0.4655,0.5659,1906.81,0.0
164,671744,78.824114,1.2514,0.4877,0.5807,1997.57,0.0
165,675840,77.846850,1.1058,0.4678,0.5703,1916.28,2.75
166,679936,77.235520,0.9530,0.4615,0.5498,1890.40,0.0
167,684032,76.849808,0.9678,0.4305,0.5409,1763.40,2.625
168,688128,76.975613,1.5495,0.4786,0.5767,1960.38,0.0
169,692224,77.396857,0.4861,0.5642,0.5467,2310.85,0.0
170,696320,76.780515,0.8800,0.4829,0.5514,1978.12,0.0
171,700416,77.625907,0.9674,0.3833,0.5427,1570.20,2.75
172,704512,76.807104,0.8182,0.3828,0.5397,1567.90,0.0
173,708608,77.742644,0.4432,0.3280,0.4684,1343.29,11.0
174,712704,77.773155,0.9949,0.3600,0.4868,1474.46,2.75
175,716800,77.782739,0.5338,0.4521,0.5346,1851.96,0.0
176,720896,77.247607,1.1734,0.4626,0.5584,1894.65,2.75
177,724992,77.421349,1.1943,0.5659,0.5631,2318.05,0.0
178,729088,77.049924,0.9024,0.3717,0.5504,1522.69,2.75
179,733184,77.193860,0.3892,0.4217,0.5083,1727.25,5.5
180,737280,77.361251,0.7024,0.3347,0.5240,1371.03,0.0
181,741376,76.807825,0.6823,0.4558,0.5510,1867.05,0.0
182,745472,77.162157,1.2694,0.5258,0.5912,2153.82,0.0
183,749568,77.635704,0.6145,0.5585,0.5184,2287.68,2.625
184,753664,77.189804,0.9561,0.4953,0.5412,2028.90,2.75
185,757760,76.962792,0.8613,0.4580,0.5297,1875.81,2.75
186,761856,78.034743,1.0440,0.4662,0.5289,1909.55,2.625
187,765952,79.523841,1.2163,0.5351,0.5552,2191.62,0.0
188,770048,79.677355,1.1838,0.4935,0.5399,2021.47,2.75
189,774144,80.492173,0.5054,0.4083,0.5463,1672.60,0.0
190,778240,79.792531,0.9615,0.3191,0.4410,1306.90,5.375
191,782336,80.401163,0.5714,0.2804,0.4815,1148.68,2.625
